,id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,rounded_datetime,rain,temperature_2m,apparent_temperature,relativehumidity_2m,cloudcover,windspeed_10m,is_day
54768,482513,10/23/2022,domingo,17:45:00,PE,232.0,409.0,SERRA TALHADA,Ausência de reação do condutor,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,1,-7.98371447,-38.28047709,SPRF-PE,DEL04-PE,UOP01-DEL04-PE,23/10/2022 18:00:00,0.0,31.9,32.3,33.0,35.0,5.1,0.0
17772,407319,1/7/2022,sexta-feira,15:50:00,RO,364.0,712.0,PORTO VELHO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-8.7770354,-63.87316466,SPRF-RO,DEL01-RO,UOP01-DEL01-RO,07/01/2022 16:00:00,2.6,28.7,33.6,76.0,62.0,8.8,1.0
6539,452693,5/28/2022,sábado,1:58:00,SC,282.0,586.8,PINHALZINHO,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-26.832605,-53.03474,SPRF-SC,DEL07-SC,UOP02-DEL07-SC,28/05/2022 02:00:00,1.2,17.3,18.3,93.0,100.0,7.9,0.0
38199,457179,6/21/2022,terça-feira,18:00:00,CE,116.0,2.0,FORTALEZA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Não Informado,Sim,2,0,1,0,1,0,1,2,-3.77019802,-38.51724508,SPRF-CE,DEL01-CE,UOP02-DEL01-CE,21/06/2022 18:00:00,0.1,26.1,28.4,78.0,41.0,18.4,0.0
36169,454173,6/5/2022,domingo,15:10:00,RJ,40.0,110.0,DUQUE DE CAXIAS,Ausência de reação do condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,5,0,4,1,0,0,5,2,-22.68289906,-43.28549346,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ,05/06/2022 15:00:00,0.0,21.5,20.3,57.0,40.0,14.1,1.0
36703,455018,6/10/2022,sexta-feira,10:00:00,SC,101.0,53.0,JOINVILLE,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-26.40231201,-48.83969703,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,10/06/2022 10:00:00,0.0,19.9,21.0,83.0,31.0,8.7,1.0
2343,417702,2/27/2022,domingo,19:20:00,GO,20.0,59.6,FORMOSA,Objeto estático sobre o leito carroçável,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Não Informado,Não,2,0,1,0,1,0,1,2,-15.25577,-47.165115,SPRF-DF,DEL02-DF,UOP01-DEL02-DF,27/02/2022 19:00:00,0.0,25.1,27.6,69.0,11.0,6.7,0.0
33218,449764,5/14/2022,sábado,7:50:00,RJ,116.0,296.0,PORTO REAL,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-22.44937197,-44.32171194,SPRF-RJ,DEL07-RJ,UOP02-DEL07-RJ,14/05/2022 08:00:00,0.0,17.8,19.2,89.0,39.0,4.7,1.0
46799,470428,8/26/2022,sexta-feira,16:40:00,RJ,101.0,480.0,ANGRA DOS REIS,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-23.01331268,-44.28361913,SPRF-RJ,DEL03-RJ,UOP02-DEL03-RJ,26/08/2022 17:00:00,0.0,24.1,26.5,76.0,22.0,8.8,1.0
46231,469524,8/21/2022,domingo,18:10:00,PR,376.0,590.0,CURITIBA,Ausência de reação do condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Múltipla,Reta,Sim,7,0,5,0,0,2,5,2,-25.45155592,-49.36237578,SPRF-PR,DEL01-PR,UAP06-DEL01-PR,21/08/2022 18:00:00,0.0,12.1,10.9,83.0,100.0,6.6,1.0
19414,410471,1/22/2022,sábado,18:30:00,SP,116.0,225.0,GUARULHOS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Múltipla,Não Informado,Não,3,0,2,0,0,1,2,2,-23.48586772,-46.54075317,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,22/01/2022 19:00:00,0.0,23.9,26.7,88.0,11.0,13.6,0.0
60213,490726,12/4/2022,domingo,13:45:00,BA,324.0,622.0,SALVADOR,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,2,0,1,0,1,0,1,1,-12.91888605,-38.46502095,SPRF-BA,DEL01-BA,UOP01-DEL01-BA,04/12/2022 14:00:00,0.2,24.8,27.4,84.0,92.0,15.1,1.0
43970,466073,8/5/2022,sexta-feira,12:47:00,GO,153.0,508.0,APARECIDA DE GOIANIA,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,2,-16.7804,-49.2371,SPRF-GO,DEL01-GO,UOP03-DEL01-GO,05/08/2022 13:00:00,0.0,30.5,30.9,22.0,11.0,3.6,1.0
50428,475932,9/22/2022,quinta-feira,10:50:00,GO,60.0,382.0,RIO VERDE,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Desvio Temporário,Não,1,0,1,0,0,0,1,1,-17.779,-50.8933,SPRF-GO,DEL04-GO,UOP01-DEL04-GO,22/09/2022 11:00:00,0.1,28.8,30.8,54.0,100.0,9.1,1.0
43333,465066,7/31/2022,domingo,9:30:00,PA,230.0,123.7,MARABA,Transitar na contramão,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,0,1,1,0,1,1,-5.36838526,-49.12886078,SPRF-PA,DEL03-PA,UOP01-DEL03-PA,31/07/2022 10:00:00,0.0,29.2,33.0,65.0,37.0,8.9,1.0
40984,461437,7/13/2022,quarta-feira,10:30:00,RS,290.0,102.0,PORTO ALEGRE,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Ponte,Não,2,0,1,0,1,0,1,2,-29.987228,-51.25613,SPRF-RS,DEL01-RS,UOP01-DEL01-RS,13/07/2022 11:00:00,0.0,12.5,10.1,66.0,3.0,10.5,1.0
905,410719,1/23/2022,domingo,16:40:00,MG,116.0,770.6,LEOPOLDINA,Curva acentuada,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,1,0,0,1,1,-21.55638202,-42.67583002,SPRF-MG,DEL07-MG,UOP01-DEL07-MG,23/01/2022 17:00:00,0.0,30.2,31.6,46.0,16.0,8.4,1.0
59357,489409,11/28/2022,segunda-feira,11:50:00,RS,285.0,294.3,PASSO FUNDO,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-28.234547,-52.384975,SPRF-RS,DEL08-RS,UOP03-DEL08-RS,28/11/2022 12:00:00,0.0,25.1,25.7,47.0,67.0,20.1,1.0
5530,448366,5/7/2022,sábado,19:40:00,MG,381.0,744.2,TRES CORACOES,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-21.61947185,-45.24573326,SPRF-MG,DEL16-MG,UOP02-DEL16-MG,07/05/2022 20:00:00,0.0,19.0,17.5,67.0,5.0,16.3,0.0
63820,496149,12/30/2022,sexta-feira,4:40:00,MG,381.0,420.0,CAETE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,2,-19.77712975,-43.65501412,SPRF-MG,DEL01-MG,UOP01-DEL01-MG,30/12/2022 05:00:00,0.0,18.0,19.8,96.0,56.0,5.4,0.0
17745,407246,1/7/2022,sexta-feira,11:50:00,SP,153.0,58.9,SAO JOSE DO RIO PRETO,Pista Escorregadia,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-20.77838195,-49.35300538,SPRF-SP,DEL09-SP,UOP01-DEL09-SP,07/01/2022 12:00:00,0.3,25.6,28.6,76.0,67.0,11.0,1.0
58243,487687,11/18/2022,sexta-feira,17:40:00,DF,251.0,32.0,BRASILIA,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Garoa/Chuvisco,Simples,Reta,Não,1,0,1,0,0,0,1,1,-15.940314,-47.740455,SPRF-DF,DEL01-DF,UOP01-DEL01-DF,18/11/2022 18:00:00,0.0,25.4,26.4,53.0,71.0,5.5,1.0
44396,466644,8/8/2022,segunda-feira,1:00:00,SP,116.0,133.0,CACAPAVA,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,7,0,1,0,2,4,1,2,-23.1359564,-45.7532708,SPRF-SP,DEL02-SP,UOP02-DEL02-SP,08/08/2022 01:00:00,0.5,17.0,18.4,93.0,64.0,3.6,0.0
2971,420336,3/13/2022,domingo,13:05:00,SP,153.0,101.5,JOSE BONIFACIO,Ingestão de álcool ou de substâncias psicoativas pelo pedestre,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,1,0,0,1,0,0,1,1,-21.01481034,-49.63820457,SPRF-SP,DEL09-SP,UOP01-DEL09-SP,13/03/2022 13:00:00,0.6,25.1,29.5,83.0,60.0,4.1,1.0
59409,489485,11/28/2022,segunda-feira,17:15:00,PB,427.0,37.0,POMBAL,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-6.76405124,-37.78910384,SPRF-PB,DEL03-PB,UOP02-DEL03-PB,28/11/2022 17:00:00,0.0,31.5,33.1,41.0,49.0,4.6,1.0
61202,492207,12/11/2022,domingo,16:20:00,BA,101.0,212.0,GOVERNADOR MANGABEIRA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,6,0,0,0,6,0,0,2,-12.6093965,-39.0782565,SPRF-BA,DEL01-BA,UOP02-DEL01-BA,11/12/2022 16:00:00,0.0,29.5,32.0,56.0,37.0,8.4,1.0
15853,492810,12/14/2022,quarta-feira,18:40:00,ES,101.0,216.1,IBIRACU,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Curva,Não,3,0,1,0,2,0,1,3,-19.83935411,-40.3835169,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,14/12/2022 19:00:00,0.0,22.4,21.7,63.0,100.0,16.6,0.0
20985,413161,2/6/2022,domingo,1:00:00,SP,116.0,123.0,CACAPAVA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Desvio Temporário,Não,1,0,0,0,1,0,0,1,-23.08754228,-45.66969781,SPRF-SP,DEL02-SP,UOP02-DEL02-SP,06/02/2022 01:00:00,0.0,21.8,25.1,92.0,68.0,6.0,0.0
25583,420800,3/15/2022,terça-feira,16:50:00,SP,488.0,1.0,APARECIDA,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Rotatória,Sim,2,0,1,0,1,0,1,2,-22.850164,-45.231808,SPRF-SP,DEL08-SP,UOP01-DEL08-SP,15/03/2022 17:00:00,1.6,24.5,28.3,80.0,98.0,2.7,1.0
24037,418386,3/3/2022,quinta-feira,16:45:00,MG,381.0,510.0,SAO JOAQUIM DE BICAS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-20.07738209,-44.30434488,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,03/03/2022 17:00:00,0.0,27.6,28.2,45.0,1.0,6.5,1.0
8312,460329,7/8/2022,sexta-feira,5:35:00,MG,251.0,321.4,SALINAS,Velocidade Incompatível,Colisão traseira,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,4,1,0,2,1,0,2,2,-16.21224402,-42.35949798,SPRF-MG,DEL12-MG,UOP01-DEL12-MG,08/07/2022 06:00:00,0.0,16.7,17.8,92.0,91.0,4.9,0.0
7730,457947,6/25/2022,sábado,15:30:00,DF,20.0,19.0,BRASILIA,Acesso irregular,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,0,0,2,0,0,2,-15.612175,-47.700928,SPRF-DF,DEL02-DF,UOP01-DEL02-DF,25/06/2022 16:00:00,0.0,25.4,23.1,31.0,0.0,11.0,1.0
30269,445258,4/22/2022,sexta-feira,4:00:00,MG,381.0,1.8,BETIM,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,5,0,2,0,3,0,2,1,-19.96825,-44.198708,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,22/04/2022 04:00:00,0.0,17.7,17.3,70.0,35.0,7.5,0.0
17552,406056,1/5/2022,quarta-feira,11:30:00,GO,50.0,233.4,CATALAO,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Não Informado,Não,5,0,3,2,0,0,5,1,-17.83112829,-47.77317882,SPRF-GO,DEL06-GO,UOP01-DEL06-GO,05/01/2022 12:00:00,0.1,26.0,28.8,66.0,45.0,7.9,1.0
56161,484537,11/3/2022,quinta-feira,12:00:00,RS,470.0,216.1,BENTO GONCALVES,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-29.15887096,-51.53142395,SPRF-RS,DEL06-RS,UOP01-DEL06-RS,03/11/2022 12:00:00,0.0,18.3,19.5,44.0,0.0,6.5,1.0
16268,494445,12/22/2022,quinta-feira,14:30:00,SP,381.0,36.5,ATIBAIA,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Sim,3,0,0,2,1,0,2,2,-23.09994421,-46.56967163,SPRF-SP,DEL03-SP,UOP01-DEL03-SP,22/12/2022 15:00:00,1.0,21.6,22.7,78.0,52.0,17.6,1.0
59932,490327,11/21/2022,segunda-feira,4:30:00,SC,101.0,120.0,ITAJAI,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Viaduto,Sim,2,0,1,0,1,0,1,2,-26.912758,-48.711998,SPRF-SC,DEL04-SC,UOP04-DEL04-SC,21/11/2022 05:00:00,0.0,19.6,22.6,97.0,66.0,3.6,0.0
29946,444744,4/19/2022,terça-feira,11:20:00,RO,364.0,195.4,PIMENTA BUENO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Sim,3,0,1,0,2,0,1,3,-11.691425,-61.179645,SPRF-RO,DEL02-RO,UOP02-DEL02-RO,19/04/2022 11:00:00,0.0,28.1,32.5,68.0,26.0,6.5,1.0
36525,454709,6/8/2022,quarta-feira,20:15:00,RN,101.0,108.3,PARNAMIRIM,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,1,0,0,0,1,0,2,-5.92825102,-35.26465683,SPRF-RN,DEL01-RN,UOP01-DEL01-RN,08/06/2022 20:00:00,0.0,24.9,28.3,87.0,49.0,12.5,0.0
39862,459694,7/4/2022,segunda-feira,9:50:00,MG,116.0,456.0,ENGENHEIRO CALDAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Não Informado,Sim,3,0,1,1,1,0,2,2,-19.20082084,-42.04762426,SPRF-MG,DEL06-MG,UOP02-DEL06-MG,04/07/2022 10:00:00,0.0,22.4,22.8,55.0,28.0,2.9,1.0
20621,412565,2/2/2022,quarta-feira,20:28:00,SE,235.0,5.6,NOSSA SENHORA DO SOCORRO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-10.9041,-37.1278,SPRF-SE,DEL01-SE,UOP01-DEL01-SE,02/02/2022 20:00:00,0.0,26.7,31.9,82.0,8.0,4.3,0.0
54647,482358,10/23/2022,domingo,2:30:00,SC,470.0,70.0,INDAIAL,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Não Informado,Não,2,0,0,1,0,1,1,1,-26.88575124,-49.24947739,SPRF-SC,DEL04-SC,UOP01-DEL04-SC,23/10/2022 03:00:00,0.0,17.2,19.3,98.0,80.0,2.2,0.0
59537,489699,11/29/2022,terça-feira,16:25:00,RJ,116.0,218.0,ITAGUAI,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,1,0,0,1,-22.700907,-43.757046,SPRF-RJ,DEL01-RJ,UOP03-DEL01-RJ,29/11/2022 16:00:00,0.0,27.0,28.4,72.0,38.0,22.6,1.0
36093,454061,6/5/2022,domingo,10:30:00,SP,116.0,222.3,GUARULHOS,Transitar no acostamento,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,5,0,0,1,2,2,1,1,-23.47093408,-46.51631097,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,05/06/2022 11:00:00,0.0,17.5,16.7,69.0,6.0,10.5,1.0
64230,499711,7/8/2022,sexta-feira,15:50:00,BA,324.0,283.0,JACOBINA,Velocidade Incompatível,Colisão com objeto,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Interseção de vias,Não,1,1,0,0,0,0,0,1,-11.13522063,-40.60002427,SPRF-BA,DEL04-BA,UOP02-DEL04-BA,08/07/2022 16:00:00,0.1,22.2,23.0,78.0,55.0,15.6,1.0
56428,484947,11/5/2022,sábado,8:45:00,SP,116.0,270.5,TABOAO DA SERRA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-23.61799728,-46.79677694,SPRF-SP,DEL04-SP,UOP01-DEL04-SP,05/11/2022 09:00:00,0.0,16.0,14.0,65.0,56.0,15.7,1.0
48795,473482,9/10/2022,sábado,9:40:00,RJ,493.0,22.0,MAGE,Ultrapassagem Indevida,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,0,0,1,2,1,-22.659311,-43.053303,SPRF-RJ,DEL02-RJ,UOP04-DEL02-RJ,10/09/2022 10:00:00,0.0,31.0,32.9,42.0,1.0,8.9,1.0
28608,442801,4/4/2022,segunda-feira,6:50:00,ES,101.0,281.6,SERRA,Velocidade Incompatível,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,0,1,0,1,-20.22112792,-40.35720552,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,04/04/2022 07:00:00,0.0,23.9,28.5,89.0,40.0,2.5,1.0
37478,456148,6/16/2022,quinta-feira,7:20:00,RS,116.0,243.0,SAO LEOPOLDO,Velocidade Incompatível,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,-29.73196199,-51.14952004,SPRF-RS,DEL01-RS,UOP02-DEL01-RS,16/06/2022 07:00:00,0.0,6.9,4.9,95.0,32.0,7.2,0.0
17968,407627,1/9/2022,domingo,4:45:00,PR,277.0,667.0,MEDIANEIRA,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,2,0,0,2,1,-25.26577498,-54.05432901,SPRF-PR,DEL05-PR,UOP02-DEL05-PR,09/01/2022 05:00:00,0.0,20.9,20.5,68.0,16.0,14.2,0.0
10110,467816,8/13/2022,sábado,13:00:00,MT,70.0,82.7,GENERAL CARNEIRO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-15.63095809,-52.8175512,SPRF-MT,DEL07-MT,UOP01-DEL07-MT,13/08/2022 13:00:00,0.0,33.7,34.1,19.0,0.0,4.7,1.0
61284,492318,12/12/2022,segunda-feira,3:40:00,PR,116.0,92.3,SAO JOSE DOS PINHAIS,Estacionar ou parar em local proibido,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,2,0,0,0,2,0,0,2,-25.50859449,-49.12596703,SPRF-PR,DEL01-PR,UOP07-DEL01-PR,12/12/2022 04:00:00,0.0,20.7,22.9,97.0,100.0,11.5,0.0
30352,445384,4/22/2022,sexta-feira,19:20:00,PR,116.0,147.0,MANDIRITUBA,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Curva,Sim,1,0,0,0,0,1,0,1,-25.86927064,-49.36824745,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,22/04/2022 19:00:00,0.7,17.1,18.1,96.0,77.0,8.7,0.0
46573,470077,8/24/2022,quarta-feira,19:40:00,ES,101.0,254.5,SERRA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-20.1100364,-40.32740141,SPRF-ES,DEL02-ES,UOP01-DEL02-ES,24/08/2022 20:00:00,0.0,20.5,22.8,86.0,31.0,4.2,0.0
24566,419202,3/7/2022,segunda-feira,14:30:00,RJ,101.0,425.0,MANGARATIBA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,1,1,1,1,1,-22.9625124,-44.0845916,SPRF-RJ,DEL03-RJ,UOP02-DEL03-RJ,07/03/2022 15:00:00,0.0,31.9,36.1,54.0,7.0,11.2,1.0
44809,467303,8/6/2022,sábado,0:58:00,RS,386.0,156.0,ALMIRANTE TAMANDARE DO SUL,Reação tardia ou ineficiente do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,0,1,0,3,0,1,2,-28.125227,-52.849892,SPRF-RS,DEL08-RS,UOP01-DEL08-RS,06/08/2022 01:00:00,0.0,7.9,5.5,90.0,3.0,10.6,0.0
52992,479968,10/10/2022,segunda-feira,20:55:00,GO,60.0,276.0,JANDAIA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,3,0,1,0,0,2,1,1,-17.2174,-50.1766,SPRF-GO,DEL04-GO,UOP02-DEL04-GO,10/10/2022 21:00:00,0.0,22.9,24.5,77.0,7.0,10.9,0.0
46393,469769,8/23/2022,terça-feira,6:20:00,RJ,101.0,467.0,ANGRA DOS REIS,Transitar na contramão,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,8,0,6,0,2,0,6,2,-23.00696998,-44.2149953,SPRF-RJ,DEL03-RJ,UOP02-DEL03-RJ,23/08/2022 06:00:00,0.0,16.6,16.9,89.0,9.0,8.4,0.0
50408,475898,9/22/2022,quinta-feira,7:30:00,RJ,101.0,315.0,SAO GONCALO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Não,3,0,2,0,1,0,2,3,-22.82262092,-43.08460805,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,22/09/2022 08:00:00,0.0,22.7,25.8,86.0,50.0,6.0,1.0
18740,408961,1/16/2022,domingo,9:00:00,DF,60.0,28.0,BRASILIA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,-16.020638,-48.250832,SPRF-DF,DEL01-DF,UOP02-DEL01-DF,16/01/2022 09:00:00,0.0,24.3,25.0,59.0,16.0,9.4,1.0
44208,466402,8/6/2022,sábado,18:25:00,RS,116.0,257.0,ESTEIO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Sim,2,0,1,0,0,1,1,2,-29.84032748,-51.1762476,SPRF-RS,DEL01-RS,UOP02-DEL01-RS,06/08/2022 18:00:00,0.1,12.3,9.9,70.0,94.0,11.2,0.0
64457,508739,8/9/2022,terça-feira,19:00:00,MG,116.0,378.0,MATHIAS LOBATO,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,6,0,5,0,1,0,5,2,-18.6073651,-41.92702761,SPRF-MG,DEL06-MG,UOP01-DEL06-MG,09/08/2022 19:00:00,0.0,25.9,26.2,50.0,2.0,9.4,0.0
34499,451687,5/24/2022,terça-feira,9:00:00,SC,101.0,148.0,ITAPEMA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-27.10123686,-48.61807962,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,24/05/2022 09:00:00,0.0,16.5,17.0,91.0,63.0,7.9,1.0
61031,491960,12/10/2022,sábado,14:40:00,RS,386.0,33.9,FREDERICO WESTPHALEN,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,2,-27.349504,-53.386337,SPRF-RS,DEL08-RS,UOP02-DEL08-RS,10/12/2022 15:00:00,0.0,32.2,35.3,48.0,49.0,12.0,1.0
