,id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,rounded_datetime,rain,temperature_2m,apparent_temperature,relativehumidity_2m,cloudcover,windspeed_10m,is_day
56847,485574,10/16/2022,domingo,5:00:00,RS,116.0,249.7,SAO LEOPOLDO,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,Sim,3,0,1,0,1,1,1,1,-29.78567215,-51.16332471,SPRF-RS,DEL01-RS,UOP02-DEL01-RS,16/10/2022 05:00:00,0.7,15.3,16.0,93.0,39.0,4.7,0.0
56865,485599,11/8/2022,terça-feira,19:30:00,MG,381.0,505.0,BETIM,Chuva,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Múltipla,Reta,Não,2,0,0,1,1,0,1,2,-20.04478441,-44.27276484,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,08/11/2022 20:00:00,0.6,21.0,23.4,81.0,47.0,1.8,0.0
56888,485643,11/8/2022,terça-feira,17:30:00,BA,407.0,177.0,PONTO NOVO,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-10.88797,-40.10947,SPRF-BA,DEL04-BA,UOP02-DEL04-BA,08/11/2022 18:00:00,1.1,22.5,25.1,89.0,100.0,11.3,0.0
56927,485706,10/12/2022,quarta-feira,7:32:00,SP,116.0,505.0,CAJATI,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-24.79094234,-48.20491791,SPRF-SP,DEL05-SP,UOP02-DEL05-SP,12/10/2022 08:00:00,0.2,19.5,21.5,93.0,100.0,6.9,1.0
57057,485905,11/10/2022,quinta-feira,14:30:00,GO,60.0,219.0,CEZARINA,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,2,0,1,0,1,0,1,1,-16.9757,-49.7408,SPRF-GO,DEL01-GO,UOP02-DEL01-GO,10/11/2022 15:00:00,0.3,31.1,33.7,49.0,30.0,10.2,1.0
57092,485969,11/10/2022,quinta-feira,13:30:00,TO,153.0,772.5,ALVORADA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-12.57003684,-49.07919681,SPRF-TO,DEL01-TO,UOP02-DEL01-TO,10/11/2022 14:00:00,0.2,27.9,32.2,75.0,56.0,10.2,1.0
57172,486113,11/11/2022,sexta-feira,16:15:00,PA,316.0,68.5,CASTANHAL,Chuva,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,1,0,0,0,0,1,0,1,-1.29009788,-47.83653259,SPRF-PA,DEL01-PA,UOP01-DEL01-PA,11/11/2022 16:00:00,0.2,28.7,32.9,70.0,74.0,8.6,1.0
57184,486130,11/11/2022,sexta-feira,17:00:00,PR,116.0,2.0,CAMPINA GRANDE DO SUL,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Não,2,0,2,0,0,0,2,1,-25.06602975,-48.57857703,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,11/11/2022 17:00:00,1.8,18.0,19.7,99.0,100.0,8.0,1.0
57215,486173,11/11/2022,sexta-feira,20:45:00,MG,262.0,596.9,CAMPOS ALTOS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-19.65940054,-46.20265961,SPRF-MG,DEL08-MG,UOP02-DEL08-MG,11/11/2022 21:00:00,0.0,19.3,20.8,86.0,21.0,6.4,0.0
57216,486175,11/11/2022,sexta-feira,20:15:00,GO,60.0,105.1,GOIANAPOLIS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Não Informado,Não,12,0,1,0,11,0,1,8,-16.414064,-49.007611,SPRF-GO,DEL02-GO,UOP01-DEL02-GO,11/11/2022 20:00:00,0.0,21.7,22.8,78.0,81.0,11.5,0.0
57220,486181,11/11/2022,sexta-feira,21:00:00,MG,381.0,887.0,ESTIVA,Chuva,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-22.56149195,-46.0408143,SPRF-MG,DEL16-MG,UOP03-DEL16-MG,11/11/2022 21:00:00,0.4,18.9,21.5,96.0,75.0,2.9,0.0
57233,486200,11/11/2022,sexta-feira,22:10:00,SP,116.0,227.0,SAO PAULO,Chuva,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Chuva,Múltipla,Reta,Sim,1,0,0,0,0,1,0,1,-23.49659264,-46.55648754,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,11/11/2022 22:00:00,1.4,18.4,19.4,99.0,100.0,13.9,0.0
57248,486219,11/12/2022,sábado,0:30:00,PR,116.0,59.0,CAMPINA GRANDE DO SUL,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Não Informado,Não,3,0,2,0,1,0,2,1,-25.30511831,-48.94908939,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,12/11/2022 01:00:00,0.1,15.1,16.2,99.0,100.0,3.3,0.0
57254,486227,11/12/2022,sábado,4:30:00,MG,40.0,513.0,RIBEIRAO DAS NEVES,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-19.7970544,-44.1080512,SPRF-MG,DEL01-MG,UOP02-DEL01-MG,12/11/2022 05:00:00,0.2,17.9,19.8,96.0,71.0,4.8,0.0
57257,486232,11/12/2022,sábado,4:30:00,GO,153.0,107.0,SANTA TEREZA DE GOIAS,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,-13.710165,-49.020992,SPRF-GO,DEL07-GO,UOP01-DEL07-GO,12/11/2022 05:00:00,1.2,21.7,25.3,96.0,90.0,5.4,0.0
57261,486236,11/12/2022,sábado,5:20:00,PB,101.0,88.0,JOAO PESSOA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Sim,2,0,1,0,1,0,1,1,-7.16470016,-34.89993643,SPRF-PB,DEL01-PB,UOP01-DEL01-PB,12/11/2022 05:00:00,0.1,24.6,28.7,87.0,100.0,6.8,1.0
57373,486403,11/12/2022,sábado,20:15:00,BA,116.0,18.1,VITORIA DA CONQUISTA,Chuva,Capotamento,Sem Vítimas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1,0,0,0,0,1,0,1,-14.89641,-40.83338,SPRF-PE,DEL05-PE,UOP03-DEL05-PE,12/11/2022 20:00:00,0.0,21.9,22.9,74.0,38.0,10.8,0.0
57375,486405,11/12/2022,sábado,17:00:00,MG,40.0,184.1,JOAO PINHEIRO,Chuva,Colisão frontal,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Curva,Não,7,0,1,1,5,0,2,2,-17.99323807,-45.95299101,SPRF-MG,DEL14-MG,UOP02-DEL14-MG,12/11/2022 17:00:00,2.3,24.1,27.3,76.0,60.0,3.1,1.0
57383,486416,11/12/2022,sábado,20:28:00,RJ,116.0,24.0,SAPUCAIA,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-22.03064831,-42.77714236,SPRF-RJ,DEL04-RJ,UOP02-DEL04-RJ,12/11/2022 20:00:00,0.8,21.1,24.4,94.0,34.0,4.1,0.0
57412,486465,11/13/2022,domingo,1:30:00,MG,40.0,628.9,CONSELHEIRO LAFAIETE,Chuva,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Sim,2,0,0,1,1,0,1,2,-20.65390184,-43.80878362,SPRF-MG,DEL05-MG,UOP02-DEL05-MG,13/11/2022 02:00:00,0.0,17.9,20.0,94.0,51.0,2.3,0.0
57453,486517,11/13/2022,domingo,6:30:00,RN,101.0,142.0,ARES,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-6.22504593,-35.21580914,SPRF-RN,DEL01-RN,UOP01-DEL01-RN,13/11/2022 07:00:00,0.1,24.6,27.8,85.0,100.0,11.3,1.0
57513,486605,11/13/2022,domingo,16:15:00,PR,376.0,436.8,TIBAGI,Chuva,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,3,0,0,0,3,0,0,1,-24.789609,-50.504425,SPRF-PR,DEL03-PR,UOP02-DEL03-PR,13/11/2022 16:00:00,0.2,23.6,25.7,77.0,47.0,10.2,1.0
57535,486637,11/13/2022,domingo,17:45:00,RS,116.0,512.2,PELOTAS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-31.63498138,-52.3311397,SPRF-RS,DEL07-RS,UOP01-DEL07-RS,13/11/2022 18:00:00,1.1,21.4,21.7,93.0,100.0,25.0,1.0
57556,486669,11/13/2022,domingo,18:00:00,SC,280.0,94.8,CORUPA,Chuva,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,7,0,1,0,6,0,1,2,-26.39198268,-49.30187441,SPRF-SC,DEL06-SC,UOP03-DEL06-SC,13/11/2022 18:00:00,0.3,19.6,21.7,95.0,100.0,7.8,1.0
57601,486729,11/14/2022,segunda-feira,6:40:00,SC,282.0,55.0,RANCHO QUEIMADO,Chuva,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,2,0,0,1,1,0,1,2,-27.68906554,-48.98404598,SPRF-SC,DEL01-SC,UOP03-DEL01-SC,14/11/2022 07:00:00,1.1,17.5,18.4,99.0,100.0,11.4,1.0
57608,486738,11/14/2022,segunda-feira,6:50:00,PR,376.0,470.0,PONTA GROSSA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-25.0409359,-50.27017496,SPRF-PR,DEL03-PR,UOP01-DEL03-PR,14/11/2022 07:00:00,0.4,18.5,19.1,96.0,100.0,15.3,1.0
57612,486743,11/14/2022,segunda-feira,6:30:00,SC,280.0,151.3,MAFRA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,2,0,0,0,2,1,-26.23248274,-49.69867393,SPRF-SC,DEL06-SC,UOP03-DEL06-SC,14/11/2022 07:00:00,2.0,17.9,18.3,98.0,100.0,15.5,1.0
57613,486744,11/14/2022,segunda-feira,7:30:00,RS,101.0,62.0,MAQUINE,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,2,0,2,0,0,0,2,1,-29.69242398,-50.15942216,SPRF-RS,DEL03-RS,UOP02-DEL03-RS,14/11/2022 08:00:00,0.1,21.9,24.6,91.0,100.0,9.7,1.0
57626,486761,11/14/2022,segunda-feira,7:30:00,RJ,101.0,557.0,PARATY,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-23.09154148,-44.6958992,SPRF-RJ,DEL03-RJ,UOP03-DEL03-RJ,14/11/2022 08:00:00,0.0,28.1,33.6,76.0,50.0,1.9,1.0
57639,486780,11/14/2022,segunda-feira,10:30:00,MG,381.0,671.5,PERDOES,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,-21.066089,-45.052615,SPRF-MG,DEL04-MG,UOP02-DEL04-MG,14/11/2022 11:00:00,0.1,26.8,30.3,61.0,57.0,12.4,1.0
57725,486893,11/14/2022,segunda-feira,12:50:00,MT,163.0,524.0,DIAMANTINO,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,-14.49229875,-56.18361021,SPRF-MT,DEL01-MT,UOP01-DEL01-MT,14/11/2022 13:00:00,0.0,31.6,36.6,47.0,42.0,4.1,1.0
57798,487004,11/15/2022,terça-feira,14:00:00,MG,40.0,529.0,CONTAGEM,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-19.91635592,-44.03966566,SPRF-MG,DEL01-MG,UOP02-DEL01-MG,15/11/2022 14:00:00,1.4,25.0,27.6,66.0,78.0,3.3,1.0
57805,487012,11/15/2022,terça-feira,14:30:00,DF,20.0,3.5,BRASILIA,Chuva,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Desvio Temporário,Sim,2,0,1,0,1,0,1,2,-15.679851,-47.832211,SPRF-DF,DEL02-DF,UOP01-DEL02-DF,15/11/2022 15:00:00,5.7,23.4,25.9,75.0,66.0,4.6,1.0
57806,487014,11/15/2022,terça-feira,15:00:00,RJ,101.0,421.0,MANGARATIBA,Chuva,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,3,0,1,0,2,0,1,2,-22.91666975,-43.93080593,SPRF-RJ,DEL03-RJ,UOP01-DEL03-RJ,15/11/2022 15:00:00,0.0,25.7,28.4,80.0,78.0,15.8,1.0
57852,487074,11/15/2022,terça-feira,18:50:00,RJ,40.0,86.0,PETROPOLIS,Chuva,Capotamento,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Não Informado,Não,2,0,0,0,2,0,0,1,-22.53575484,-43.23295774,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,15/11/2022 19:00:00,3.7,20.7,24.0,99.0,100.0,6.1,0.0
57947,487203,11/16/2022,quarta-feira,11:00:00,MG,262.0,380.0,JUATUBA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,2,0,2,0,0,0,2,1,-19.947864,-44.381226,SPRF-MG,DEL01-MG,UOP03-DEL01-MG,16/11/2022 11:00:00,0.0,23.1,26.4,77.0,100.0,1.5,1.0
57977,487248,11/16/2022,quarta-feira,14:30:00,MG,262.0,586.9,CAMPOS ALTOS,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,2,0,2,0,0,0,2,1,-19.66225488,-46.10030694,SPRF-MG,DEL08-MG,UOP02-DEL08-MG,16/11/2022 15:00:00,0.1,25.2,27.6,60.0,42.0,4.4,1.0
58313,487785,11/19/2022,sábado,7:10:00,DF,20.0,8.8,BRASILIA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-15.658386,-47.791534,SPRF-DF,DEL02-DF,UOP01-DEL02-DF,19/11/2022 07:00:00,0.8,17.9,18.8,92.0,69.0,9.5,1.0
58462,487992,11/19/2022,sábado,22:30:00,GO,153.0,394.9,PIRENOPOLIS,Chuva,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Ponte,Sim,1,0,0,1,0,0,1,1,-16.000162,-49.140717,SPRF-GO,DEL02-GO,UOP02-DEL02-GO,19/11/2022 23:00:00,0.7,20.5,23.2,90.0,100.0,3.6,0.0
58493,488044,11/20/2022,domingo,14:40:00,BA,101.0,815.0,ITAMARAJU,Chuva,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,4,0,1,0,2,1,1,3,-17.09731557,-39.56554413,SPRF-BA,DEL09-BA,UOP02-DEL09-BA,20/11/2022 15:00:00,4.2,23.5,26.2,86.0,100.0,11.6,1.0
58505,488060,9/16/2022,sexta-feira,13:45:00,MG,381.0,722.5,CARMO DA CACHOEIRA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,5,0,0,2,3,0,2,3,-21.47729514,-45.20207819,SPRF-MG,DEL04-MG,UOP02-DEL04-MG,16/09/2022 14:00:00,0.9,16.0,16.3,92.0,100.0,8.9,1.0
58524,488122,11/24/2022,quinta-feira,7:30:00,MG,381.0,737.0,TRES CORACOES,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,0,1,0,0,1,1,-21.59740119,-45.23880352,SPRF-MG,DEL16-MG,UOP02-DEL16-MG,24/11/2022 08:00:00,0.4,19.3,21.2,92.0,100.0,6.4,1.0
58546,488156,11/21/2022,segunda-feira,8:30:00,ES,101.0,297.9,VIANA,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-20.34529844,-40.41026774,SPRF-ES,DEL01-ES,UOP01-DEL01-ES,21/11/2022 09:00:00,1.9,22.6,26.0,94.0,100.0,9.6,1.0
58553,488167,11/24/2022,quinta-feira,15:00:00,MG,50.0,15.0,UBERLANDIA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Retorno Regulamentado,Não,4,0,1,2,1,0,3,1,-18.91351315,-48.17178726,SPRF-MG,DEL15-MG,UOP01-DEL15-MG,24/11/2022 15:00:00,0.5,27.5,30.8,54.0,47.0,1.1,1.0
58740,488502,11/25/2022,sexta-feira,17:45:00,MG,381.0,636.0,SANTO ANTONIO DO AMPARO,Chuva,Colisão frontal,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-20.89141186,-44.8525565,SPRF-MG,DEL04-MG,UOP01-DEL04-MG,25/11/2022 18:00:00,0.4,20.0,19.6,70.0,67.0,13.0,1.0
58777,488560,11/25/2022,sexta-feira,19:40:00,MG,381.0,661.5,SANTO ANTONIO DO AMPARO,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-21.04169602,-45.0008111,SPRF-MG,DEL04-MG,UOP02-DEL04-MG,25/11/2022 20:00:00,0.0,19.1,19.7,77.0,48.0,6.6,0.0
58781,488565,11/25/2022,sexta-feira,20:15:00,ES,101.0,174.0,ARACRUZ,Chuva,Eventos atípicos,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-19.58047007,-40.18782185,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,25/11/2022 20:00:00,1.9,22.2,26.2,98.0,100.0,5.7,0.0
58865,488693,11/26/2022,sábado,8:05:00,PR,116.0,46.0,CAMPINA GRANDE DO SUL,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Não,2,0,2,0,0,0,2,1,-25.20185401,-48.8962139,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,26/11/2022 08:00:00,0.4,16.1,16.4,93.0,100.0,9.4,1.0
58922,488785,11/26/2022,sábado,12:00:00,PR,116.0,44.0,CAMPINA GRANDE DO SUL,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,3,0,1,0,2,0,1,1,-25.1882321,-48.88492529,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,26/11/2022 12:00:00,0.3,17.4,18.9,97.0,100.0,6.5,1.0
58934,488806,11/26/2022,sábado,10:30:00,SP,116.0,513.0,CAJATI,Chuva,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,-24.85109616,-48.21802405,SPRF-SP,DEL05-SP,UOP02-DEL05-SP,26/11/2022 11:00:00,0.3,21.6,24.3,88.0,100.0,6.7,1.0
58935,488809,11/26/2022,sábado,14:40:00,SC,101.0,38.5,JOINVILLE,Chuva,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-26.25472505,-48.90561309,SPRF-SC,DEL03-SC,UOP01-DEL03-SC,26/11/2022 15:00:00,7.7,20.7,21.0,95.0,100.0,23.9,1.0
